,LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP,UNIQUELOCATION
18109,-7648.530400000513,4864942.806100003,2,0,231,2,1,14,1371052098,1816
18110,-7616.688900001346,4864976.028099999,2,0,102,2,1,14,1371052187,1387
18111,-7618.763300001621,4864975.433799997,2,0,101,2,1,14,1371052155,1407
18112,-7611.129000000656,4864977.622000001,2,0,103,2,1,14,1371052211,1363
18113,-7603.5650999993095,4864979.790100001,2,0,105,2,1,14,1371052255,1328
18114,-7603.5650999993095,4864979.790100001,2,0,105,2,1,14,1371052268,1328
18115,-7601.616200000048,4864980.348899998,2,0,106,2,1,14,1371052288,1309
18116,-7609.2503999993205,4864978.160700001,2,0,104,2,1,14,1371052232,1352
18117,-7589.062399998307,4864985.529100001,2,0,110,2,1,14,1371052384,1246
18118,-7587.102299999446,4864986.090999998,2,0,109,2,1,14,1371052363,1230
18119,-7594.264100000262,4864982.456100002,2,0,108,2,1,14,1371052335,1274
18120,-7596.2032000012705,4864981.900200002,2,0,107,2,1,14,1371052313,1290
18121,-7594.736999999732,4864983.902400002,2,0,111,2,1,14,1371052406,1281
18122,-7604.017799999566,4864981.242399998,2,0,114,2,1,14,1371052478,1334
18123,-7602.096400000155,4864981.792999998,2,0,113,2,1,14,1371052452,1312
18124,-7634.477000001818,4864984.097499996,2,0,117,2,1,14,1371052582,1496
18125,-7596.6486999988565,4864983.354699999,2,0,112,2,1,14,1371052428,1295
18126,-7616.9461999982595,4864980.0132,2,0,115,2,1,14,1371052521,1394
18127,-7637.177999999374,4864993.520599999,2,0,120,2,1,14,1371052652,1565
18128,-7638.814300000668,4864999.2282000035,2,0,121,2,1,14,1371052684,1616
18129,-7635.040800001472,4864986.063900001,2,0,118,2,1,14,1371052601,1507
18130,-7636.667899999766,4864991.739799999,2,0,119,2,1,14,1371052631,1541
18131,-7639.35000000149,4865001.098099999,2,0,122,2,1,14,1371052712,1641
18132,-7642.445999998598,4865016.687799999,2,0,125,2,1,14,1371052862,1738
18133,-7640.98050000146,4865006.785599999,2,0,123,2,1,14,1371052754,1685
18134,-7639.35000000149,4865001.098099999,2,0,122,2,1,14,1371052726,1641
18135,-7641.5731999985865,4865008.853,2,0,124,2,1,14,1371052782,1707
18136,-7639.7153999991715,4865007.160400003,2,0,128,2,1,14,1371052954,1656
18137,-7640.289599999785,4865009.164800003,2,0,127,2,1,14,1371052917,1667
18138,-7637.842599999159,4865000.627700001,2,0,129,2,1,14,1371052999,1594
18139,-7631.815499998629,4864988.132799998,2,0,130,2,1,14,1371053062,1439
18140,-7632.1528999991715,4864981.863899998,2,0,140,2,1,14,1371053071,1446
18141,-7628.134500000626,4864977.021200001,2,0,138,2,1,14,1371053145,1424
18142,-7633.292500000447,4864970.058799997,2,0,134,2,1,14,1371053189,1474
18143,-7622.054600000381,4864976.294200003,2,0,139,2,1,14,1371053121,1417
18144,-7632.1528999991715,4864981.863899998,2,0,140,2,1,14,1371053068,1446
18145,-7633.236699998379,4864965.063299999,2,0,132,2,1,14,1371053293,1472
18146,-7611.129000000656,4864977.622000001,3,0,103,2,1,14,1371054632,1364
18147,-7635.6803999990225,4864966.449299999,2,0,133,2,1,14,1371053267,1518
18148,-7618.763300001621,4864975.433799997,3,0,101,2,1,14,1371054588,1408
18149,-7616.688900001346,4864976.028099999,3,0,102,2,1,14,1371054607,1388
18150,-7601.616200000048,4864980.348899998,3,0,106,2,1,14,1371054693,1310
18151,-7596.2032000012705,4864981.900200002,3,0,107,2,1,14,1371054719,1291
18152,-7609.2503999993205,4864978.160700001,3,0,104,2,1,14,1371054651,1353
18153,-7603.5650999993095,4864979.790100001,3,0,105,2,1,14,1371054671,1329
18154,-7587.102299999446,4864986.090999998,3,0,109,2,1,14,1371054765,1231
18155,-7594.736999999732,4864983.902400002,3,0,111,2,1,14,1371054811,1282
18156,-7596.6486999988565,4864983.354699999,3,0,112,2,1,14,1371054834,1296
18157,-7594.264100000262,4864982.456100002,3,0,108,2,1,14,1371054737,1275
18158,-7589.062399998307,4864985.529100001,3,0,110,2,1,14,1371054789,1247
18159,-7603.15450000018,4864981.489799999,3,0,113,2,1,14,1371054858,1324
18160,-7634.477000001818,4864984.097499996,3,0,115,2,1,14,1371054939,1497
18161,-7635.040800001472,4864986.063900001,3,0,116,2,1,14,1371054960,1508
18162,-7617.124800000341,4864979.609499998,3,0,114,2,1,14,1371054884,1397
18163,-7638.830899998547,4864999.286200002,3,0,119,2,1,14,1371055027,1618
18164,-7640.98050000146,4865006.785599999,3,0,121,2,1,14,1371055095,1686
18165,-7639.35000000149,4865001.098099999,3,0,120,2,1,14,1371055045,1642
18166,-7637.177999999374,4864993.520599999,3,0,118,2,1,14,1371055006,1566
18167,-7636.6660999991,4864991.7337,3,0,117,2,1,14,1371054988,1540
18168,-7640.289599999785,4865009.164800003,3,0,125,2,1,14,1371055216,1668
18169,-7641.899399999529,4865014.780100003,3,0,124,2,1,14,1371055188,1726
18170,-7642.445999998598,4865016.687799999,3,0,123,2,1,14,1371055166,1739
18171,-7641.5731999985865,4865008.853,3,0,122,2,1,14,1371055142,1708
18172,-7637.839099999516,4865000.615699999,3,0,127,2,1,14,1371055256,1593
18173,-7632.033700000496,4864987.610399999,3,0,128,2,1,14,1371055282,1442
18174,-7631.8949000015855,4864981.9169000015,3,0,137,2,1,14,1371055362,1440
18175,-7622.325800001621,4864976.611699998,3,0,136,2,1,14,1371055318,1418
18176,-7639.7153999991715,4865007.160400003,3,0,126,2,1,14,1371055235,1657
18177,-7635.299400001764,4864966.343500003,3,0,130,2,1,14,1371055528,1513
18178,-7633.386599998921,4864970.1708,3,0,131,2,1,14,1371055489,1476
18179,-7628.134500000626,4864977.021200001,3,0,135,2,1,14,1371055430,1425
18180,-7633.386599998921,4864970.1708,3,0,131,2,1,14,1371055466,1476
18181,-7643.428199999034,4864927.950800002,3,0,202,2,1,14,1371055639,1758
18182,-7633.469399999826,4864965.338399999,3,0,129,2,1,14,1371055554,1479
18183,-7641.812399998307,4864922.313900001,3,0,203,2,1,14,1371055660,1722
18184,-7644.034899998456,4864930.066799998,3,0,201,2,1,14,1371055623,1766
18185,-7644.034899998456,4864930.066799998,3,0,201,2,1,14,1371055610,1766
18186,-7637.002300001681,4864905.532300003,3,0,208,2,1,14,1371055764,1555
18187,-7639.690999999642,4864914.912799999,3,0,205,2,1,14,1371055697,1654
18188,-7641.3297999985525,4864920.629500002,3,0,204,2,1,14,1371055677,1698
18189,-7639.180100001396,4864913.130099997,3,0,206,2,1,14,1371055720,1633
18190,-7637.5564999990165,4864907.466200002,3,0,207,2,1,14,1371055740,1582
18191,-7636.638000000268,4864899.473099999,3,0,210,2,1,14,1371055818,1538
18192,-7638.2760000005355,4864905.187200001,3,0,211,2,1,14,1371055841,1607
18193,-7636.080099999905,4864897.526100002,3,0,209,2,1,14,1371055797,1521
18194,-7638.807999998331,4864907.044100001,3,0,212,2,1,14,1371055866,1615
18195,-7667.3517999984315,4864936.670500003,3,0,217,2,1,14,1371056005,1885
18196,-7646.775800000876,4864926.0546,3,0,214,2,1,14,1371055930,1807
18197,-7661.753100000322,4864938.275399998,3,0,216,2,1,14,1371055986,1861
18198,-7659.935300000012,4864938.7962,3,0,215,2,1,14,1371055958,1846
18199,-7640.679200001061,4864913.532200001,3,0,213,2,1,14,1371055892,1677
18200,-7669.247800000012,4864936.126800002,3,0,218,2,1,14,1371056028,1891
18201,-7676.643599998206,4864934.006999998,3,0,220,2,1,14,1371056079,1923
18202,-7669.247800000012,4864936.126800002,3,0,218,2,1,14,1371056039,1891
18203,-7674.97230000049,4864934.486199996,3,0,219,2,1,14,1371056060,1905
18204,-7684.298099998385,4864931.813000001,3,0,222,2,1,14,1371056195,1958
18205,-7682.559099998325,4864932.3116,3,0,221,2,1,14,1371056101,1946
18206,-7691.338399998844,4864928.212899998,3,0,223,2,1,14,1371056163,1990
18207,-7691.338399998844,4864928.212899998,3,0,223,2,1,14,1371056143,1990
18208,-7684.298099998385,4864931.813000001,3,0,222,2,1,14,1371056122,1958
18209,-7682.084399998189,4864930.865400001,3,0,226,2,1,14,1371056270,1938
18210,-7689.513399999589,4864928.736100003,3,0,224,2,1,14,1371056217,1979
18211,-7675.406700000167,4864932.779600002,3,0,227,2,1,14,1371056292,1912
18212,-7683.855900000781,4864930.357900001,3,0,225,2,1,14,1371056251,1952
18213,-7646.3075999990115,4864932.3486,3,0,235,2,1,14,1371056397,1796
18214,-7656.762800000608,4864938.025799997,3,0,236,2,1,14,1371056344,1839
18215,-7661.473499998449,4864934.3435999965,3,0,228,2,1,14,1371056316,1855
18216,-7650.165600001811,4864937.056900002,3,0,234,2,1,14,1371056422,1821
18217,-7647.265799999237,4864945.2348000035,3,0,231,2,1,14,1371056472,1809
18218,-7643.13899999857,4864947.851999998,3,0,229,2,1,14,1371056523,1750
18219,-7644.94530000165,4864948.8147,3,0,230,2,1,14,1371056496,1778
18220,-7684.282400000841,4864931.8413999975,0,0,216,2,1,14,1370878684,1955
18221,-7685.723499998449,4864929.890299998,0,0,218,2,1,14,1370878645,1964
18222,-7676.627099998294,4864934.035599999,0,0,214,2,1,14,1370878767,1920
18223,-7680.134599998592,4864931.4921,0,0,237,2,1,14,1370878738,1931
18224,-7682.543800000101,4864932.3395000035,0,0,215,2,1,14,1370878706,1943
18225,-7669.233500000089,4864936.154799998,0,0,212,2,1,14,1370878831,1888
18226,-7674.955899998547,4864934.514399998,0,0,213,2,1,14,1370878787,1902
18227,-7675.352499999107,4864932.862899996,0,0,219,2,1,14,1370878809,1909
18228,-7667.339800000191,4864936.697800003,0,0,211,2,1,14,1370878849,1882
18229,-7643.993799999355,4864930.197999999,0,0,234,2,1,14,1370879006,1762
18230,-7661.896899998189,4864934.618799998,0,0,220,2,1,14,1370878871,1866
18231,-7646.339299999178,4864932.2717999965,0,0,235,2,1,14,1370878992,1798
18232,-7661.735899999738,4864938.303900003,0,0,209,2,1,14,1370878901,1858
18233,-7656.6356999985865,4864938.0260000015,0,0,208,2,1,14,1370878921,1838
18234,-7639.649500001222,4864915.041199997,0,0,230,2,1,14,1370879070,1651
18235,-7643.385099999607,4864928.0748,0,0,233,2,1,14,1370879020,1755
18236,-7641.771899998189,4864922.445900002,0,0,232,2,1,14,1370879037,1716
18237,-7641.28579999879,4864920.750600003,0,0,231,2,1,14,1370879052,1694
18238,-7637.728900000453,4864903.183399999,0,0,225,2,1,14,1370879156,1591
18239,-7639.136199999601,4864913.2513,0,0,229,2,1,14,1370879090,1627
18240,-7637.175999999045,4864901.254699999,0,0,226,2,1,14,1370879142,1563
18241,-7636.960200000554,4864905.659699999,0,0,227,2,1,14,1370879121,1552
18242,-7640.703999999911,4864913.5625,0,0,224,2,1,14,1370879175,1678
18243,-7632.238800000399,4864988.249200001,0,0,134,2,1,14,1371036361,1448
18244,-7646.244600001723,4864925.928999998,0,0,222,2,1,14,1370879201,1792
18245,-7643.20149999857,4864947.990599996,0,0,202,2,1,14,1370879397,1752
18246,-7650.165600001811,4864937.056900002,0,0,236,2,1,14,1370879298,1818
18247,-7645.088700000197,4864948.9595,0,0,201,2,1,14,1370879326,1782
18248,-7637.225699998437,4864993.806299998,0,0,126,2,1,14,1371036442,1570
18249,-7634.5003999993205,4864984.319200002,0,0,123,2,1,14,1371036389,1499
18250,-7638.843199998141,4864999.3684,0,0,127,2,1,14,1371036465,1619
18251,-7636.633000001311,4864991.830600001,0,0,125,2,1,14,1371036419,1537
18252,-7639.417199999094,4865001.277099997,0,0,128,2,1,14,1371036509,1644
18253,-7641.624600000678,4865008.901500002,0,0,130,2,1,14,1371036609,1710
18254,-7641.030099999159,4865006.826700002,0,0,129,2,1,14,1371036633,1688
18255,-7639.417199999094,4865001.277099997,0,0,128,2,1,14,1371036488,1644
18256,-7640.976199999452,4865010.659500003,0,0,132,2,1,14,1371036699,1683
18257,-7632.143599998206,4864982.217100002,0,0,122,2,1,14,1371037274,1445
18258,-7638.067699998617,4865000.620200002,0,0,133,2,1,14,1371037163,1601
18259,-7638.067699998617,4865000.620200002,0,0,133,2,1,14,1371037177,1601
18260,-7632.238800000399,4864988.249200001,0,0,134,2,1,14,1371037198,1448
18261,-7616.5560000017285,4864975.878600001,0,0,113,2,1,14,1371037463,1381
18262,-7618.586899999529,4864975.2962,0,0,112,2,1,14,1371037445,1404
18263,-7607.247600000352,4864978.546700002,0,0,114,2,1,14,1371037486,1343
18264,-7622.054600000381,4864976.294200003,0,0,111,2,1,14,1371037424,1416
18265,-7605.419300001115,4864979.070799999,0,0,115,2,1,14,1371037516,1341
18266,-7615.52769999951,4864982.2821,0,0,121,2,1,14,1371038123,1371
18267,-7611.0564999990165,4864981.801700003,0,0,120,2,1,14,1371039122,1361
18268,-7592.718600001186,4864984.430299997,0,0,119,2,1,14,1371038055,1261
18269,-7611.0564999990165,4864981.801700003,0,0,120,2,1,14,1371039328,1361
18270,-7611.0564999990165,4864981.801700003,0,0,120,2,1,14,1371038095,1361
18271,-7616.688900001346,4864976.028099999,1,0,102,2,1,14,1371046553,1386
18272,-7592.718600001186,4864984.430299997,0,0,119,2,1,14,1371039575,1261
18273,-7611.129000000656,4864977.622000001,1,0,103,2,1,14,1371046581,1362
18274,-7589.0014999993155,4864985.495899999,0,0,118,2,1,14,1371039619,1244
18275,-7601.616200000048,4864980.348899998,1,0,106,2,1,14,1371046648,1308
18276,-7596.2032000012705,4864981.900200002,1,0,107,2,1,14,1371046675,1289
18277,-7594.264100000262,4864982.456100002,1,0,108,2,1,14,1371046700,1273
18278,-7603.5650999993095,4864979.790100001,1,0,105,2,1,14,1371046627,1327
18279,-7609.2503999993205,4864978.160700001,1,0,104,2,1,14,1371046601,1351
18280,-7616.688900001346,4864976.028099999,1,0,102,2,1,14,1371047428,1386
18281,-7587.102299999446,4864986.090999998,1,0,109,2,1,14,1371046742,1229
18282,-7637.256999999285,4864949.814300002,0,0,102,2,1,14,1371047344,1571
18283,-7611.129000000656,4864977.622000001,1,0,103,2,1,14,1371047462,1362
18284,-7618.763300001621,4864975.433799997,1,0,101,2,1,14,1371047400,1406
18285,-7601.616200000048,4864980.348899998,1,0,106,2,1,14,1371047526,1308
18286,-7609.2503999993205,4864978.160700001,1,0,104,2,1,14,1371047485,1351
18287,-7596.2032000012705,4864981.900200002,1,0,107,2,1,14,1371047562,1289
18288,-7603.5650999993095,4864979.790100001,1,0,105,2,1,14,1371047504,1327
18289,-7589.062399998307,4864985.529100001,1,0,110,2,1,14,1371047635,1245
18290,-7596.6486999988565,4864983.354699999,1,0,112,2,1,14,1371047693,1294
18291,-7594.264100000262,4864982.456100002,1,0,108,2,1,14,1371047586,1273
18292,-7587.102299999446,4864986.090999998,1,0,109,2,1,14,1371047615,1229
18293,-7594.736999999732,4864983.902400002,1,0,111,2,1,14,1371047670,1280
18294,-7636.679000001402,4864991.778700002,1,0,117,2,1,14,1371047835,1543
18295,-7634.477000001818,4864984.097499996,1,0,115,2,1,14,1371047786,1495
18296,-7616.670099999756,4864979.499200001,1,0,114,2,1,14,1371047750,1385
18297,-7635.040800001472,4864986.063900001,1,0,116,2,1,14,1371047809,1506
18298,-7603.1924000009885,4864981.479000002,1,0,113,2,1,14,1371047718,1325
18299,-7640.98050000146,4865006.785599999,1,0,121,2,1,14,1371047936,1684
18300,-7638.854200001805,4864999.367600001,1,0,119,2,1,14,1371047884,1620
18301,-7637.177999999374,4864993.520599999,1,0,118,2,1,14,1371047861,1564
18302,-7639.35000000149,4865001.098099999,1,0,120,2,1,14,1371047907,1640
18303,-7641.5731999985865,4865008.853,1,0,122,2,1,14,1371047984,1706
18304,-7639.7153999991715,4865007.160400003,1,0,126,2,1,14,1371048088,1655
18305,-7641.899399999529,4865014.780100003,1,0,124,2,1,14,1371048039,1724
18306,-7640.289599999785,4865009.164800003,1,0,125,2,1,14,1371048066,1666
18307,-7642.445999998598,4865016.687799999,1,0,123,2,1,14,1371048014,1737
18308,-7632.2586999982595,4864982.0603,1,0,138,2,1,14,1371048193,1451
18309,-7621.874699998648,4864976.306900002,1,0,137,2,1,14,1371048166,1415
18310,-7643.428199999034,4864927.950800002,1,0,202,2,1,14,1371048383,1756
18311,-7632.377999998629,4864988.176700003,1,0,127,2,1,14,1371048123,1453
18312,-7644.034899998456,4864930.066799998,1,0,201,2,1,14,1371048359,1764
18313,-7639.180100001396,4864913.130099997,1,0,206,2,1,14,1371048468,1631
18314,-7639.690999999642,4864914.912799999,1,0,205,2,1,14,1371048450,1652
18315,-7641.3297999985525,4864920.629500002,1,0,204,2,1,14,1371048423,1696
18316,-7641.812300000341,4864922.313900001,1,0,203,2,1,14,1371048404,1720
18317,-7637.002399999648,4864905.532300003,1,0,208,2,1,14,1371048516,1556
18318,-7638.2760000005355,4864905.187200001,1,0,210,2,1,14,1371048574,1605
18319,-7636.297600001098,4864898.285099998,1,0,209,2,1,14,1371048548,1526
18320,-7638.807999998331,4864907.044100001,1,0,211,2,1,14,1371048607,1613
18321,-7637.5564999990165,4864907.466200002,1,0,207,2,1,14,1371048492,1580
18322,-7646.423599999398,4864925.757100001,1,0,213,2,1,14,1371048667,1800
18323,-7661.753100000322,4864938.275399998,1,0,215,2,1,14,1371048767,1859
18324,-7659.935300000012,4864938.7962,1,0,214,2,1,14,1371048741,1844
18325,-7640.679200001061,4864913.532200001,1,0,212,2,1,14,1371048636,1675
18326,-7667.3517999984315,4864936.670500003,1,0,216,2,1,14,1371048791,1883
18327,-7669.247800000012,4864936.126800002,1,0,217,2,1,14,1371048815,1889
18328,-7676.643599998206,4864934.006999998,1,0,219,2,1,14,1371048902,1921
18329,-7674.97230000049,4864934.486199996,1,0,218,2,1,14,1371048879,1903
18330,-7669.247800000012,4864936.126800002,1,0,217,2,1,14,1371048841,1889
18331,-7691.338399998844,4864928.212899998,1,0,222,2,1,14,1371049002,1988
18332,-7676.643599998206,4864934.006999998,1,0,219,2,1,14,1371048922,1921
18333,-7684.298099998385,4864931.813000001,1,0,221,2,1,14,1371048972,1956
18334,-7689.513399999589,4864928.736100003,1,0,223,2,1,14,1371049021,1977
18335,-7682.559099998325,4864932.3116,1,0,220,2,1,14,1371048950,1944
18336,-7675.406700000167,4864932.779600002,1,0,226,2,1,14,1371049115,1911
18337,-7662.008200000972,4864934.443599999,1,0,227,2,1,14,1371049140,1868
18338,-7683.855900000781,4864930.357900001,1,0,224,2,1,14,1371049048,1950
18339,-7682.084399998189,4864930.865400001,1,0,225,2,1,14,1371049080,1936
18340,-7645.041900001466,4864948.917999998,1,0,229,2,1,14,1371049375,1781
18341,-7650.165600001811,4864937.056900002,1,0,233,2,1,14,1371049293,1819
18342,-7656.559099998325,4864938.028999999,1,0,235,2,1,14,1371049206,1837
18343,-7646.206399999559,4864932.4318,1,0,234,2,1,14,1371049263,1791
18344,-7647.626299999654,4864944.457699999,1,0,230,2,1,14,1371049338,1811
18345,-7633.04149999842,4864971.012100004,1,0,130,2,1,14,1371049541,1467
18346,-7633.205600000918,4864965.108800001,1,0,128,2,1,14,1371049516,1470
18347,-7635.4525999985635,4864966.3134,1,0,129,2,1,14,1371049486,1516
18348,-7643.092399999499,4864947.8138,1,0,228,2,1,14,1371049427,1747
18349,-7644.034899998456,4864930.066799998,2,0,201,2,1,14,1371050481,1765
18350,-7641.3297999985525,4864920.629500002,2,0,204,2,1,14,1371050535,1697
18351,-7643.428199999034,4864927.950800002,2,0,202,2,1,14,1371050499,1757
18352,-7628.134500000626,4864977.021200001,1,0,136,2,1,14,1371049566,1423
18353,-7641.812399998307,4864922.313900001,2,0,203,2,1,14,1371050517,1721
18354,-7637.002300001681,4864905.532300003,2,0,208,2,1,14,1371050615,1554
18355,-7636.083599999547,4864897.538199998,2,0,209,2,1,14,1371050639,1524
18356,-7639.180100001396,4864913.130099997,2,0,206,2,1,14,1371050572,1632
18357,-7639.690999999642,4864914.912799999,2,0,205,2,1,14,1371050552,1653
18358,-7637.5564999990165,4864907.466200002,2,0,207,2,1,14,1371050596,1581
18359,-7636.622600000352,4864899.4196000025,2,0,210,2,1,14,1371050674,1536
18360,-7638.2760000005355,4864905.187200001,2,0,211,2,1,14,1371050696,1606
18361,-7638.807999998331,4864907.044100001,2,0,212,2,1,14,1371051121,1614
18362,-7640.679200001061,4864913.532200001,2,0,213,2,1,14,1371051141,1676
18363,-7667.3517999984315,4864936.670500003,2,0,218,2,1,14,1371051427,1884
18364,-7661.753100000322,4864938.275399998,2,0,217,2,1,14,1371051387,1860
18365,-7646.805700000374,4864925.951300004,2,0,214,2,1,14,1371051169,1808
18366,-7667.3517999984315,4864936.670500003,2,0,218,2,1,14,1371051409,1884
18367,-7659.935300000012,4864938.7962,2,0,216,2,1,14,1371051368,1845
18368,-7674.97230000049,4864934.486199996,2,0,220,2,1,14,1371051470,1904
18369,-7682.559099998325,4864932.3116,2,0,222,2,1,14,1371051531,1945
18370,-7669.247800000012,4864936.126800002,2,0,219,2,1,14,1371051449,1890
18371,-7676.643599998206,4864934.006999998,2,0,221,2,1,14,1371051505,1922
18372,-7689.513399999589,4864928.736100003,2,0,225,2,1,14,1371051622,1978
18373,-7684.298099998385,4864931.813000001,2,0,223,2,1,14,1371051552,1957
